# Comments on shell extraction
#
# star_pos_pxl:[166.1, 169.1]  # position of star in original datacube pixel (y,x)
# star_pos_wcs:[-62.64006879, 98.9003431]  # position of star in J2000 (dec, ra)
# subcube_size:45  # size in arcsec of each axis of the subcube extracted from the original one.
# rest_line:4861.3  # rest wavelength of the line in angstrom
# wave_range:50  # the range of wavelength considered, centered at rest_line (lambda_blue = rest_line - wave_range/2, lambda_red = rest_line - wave_range/2)
# snr_threshold:2  # when extracting shell, select svoxels with snr greater or equal to this value
# bindata:False  # True if data was binned, False otherwise
# pxl_scl:[0.2 0.2]  # pixel scale in arcsecs (y,x)
# wave_step:1.25  # wavelength step of the cube in angstrom
# minimum_adjacent_pixels:3  # when extracting shell, select those svoxels with at least this number of adjacent svoxels (after applying snr_threshold selection)
# flux_selection:0.1  # when extracting shell, select those svoxels wich flux is greater than flux_selection quantile (after applying minimum_adjacent_pixels selection)
# distance[pc]:501  # distance used to convert PPV into PPP in parsec
# tsn[yrs]:96.5503  # time since nova in years
# vsys[km/s]:1.8  # systemic velocity used to convert PPV into PPP in km/s
# expansion_history:"linear"  # expansion history model used during PPP conversion
# expansion_coeffs:[370]  # coefficients used during PPP conversion (model dependent)
#
# Comments on columns
#
# x,y,z_pxl: svoxel x,y and z position in pixels with respect the central star which is at 0,0,0
# x,y_arcsec: svoxel x and y position in arcsecs in the PPV space with respect the central star
# z_kms: svoxel velocity in km/s in the PPV space with respect the rest_line wavelength
# x,y,z_au: svoxel position in the PPP space in AU with respect the central star
# flux, flux_e: the flux and its uncertainty associated to the svoxel
# snr: lower limit for the signal to noise ratio associated to the svoxel
# belongs_to: if the svoxels belongs to the star, equatorial ring or polar filament
#
x_pxl,y_pxl,z_pxl,x_arcsec,y_arcsec,z_kms,x_au,y_au,z_au,flux,flux_e,snr,belongs_to
17.7,-6.1,6.99,3.54,-1.22,539.0,1774.0,-611.0,10941.0,35.0,17.0,2.0,star
-11.3,-5.1,6.99,-2.26,-1.02,539.0,-1132.0,-511.0,10941.0,96.0,28.0,3.0,star
-7.3,-5.1,6.99,-1.46,-1.02,539.0,-731.0,-511.0,10941.0,240.0,57.0,4.0,star
-6.3,-5.1,6.99,-1.26,-1.02,539.0,-631.0,-511.0,10941.0,357.0,76.0,4.0,star
-5.3,-5.1,6.99,-1.06,-1.02,539.0,-531.0,-511.0,10941.0,476.0,88.0,5.0,star
-4.3,-5.1,6.99,-0.86,-1.02,539.0,-431.0,-511.0,10941.0,687.0,112.0,6.0,star
-3.3,-5.1,6.99,-0.66,-1.02,539.0,-331.0,-511.0,10941.0,1002.0,147.0,6.0,star
-2.3,-5.1,6.99,-0.46,-1.02,539.0,-230.0,-511.0,10941.0,1373.0,161.0,8.0,star
-1.3,-5.1,6.99,-0.26,-1.02,539.0,-130.0,-511.0,10941.0,1712.0,216.0,7.0,star
-0.3,-5.1,6.99,-0.06,-1.02,539.0,-30.0,-511.0,10941.0,1722.0,219.0,7.0,star
0.7,-5.1,6.99,0.14,-1.02,539.0,70.0,-511.0,10941.0,1771.0,227.0,7.0,star
1.7,-5.1,6.99,0.34,-1.02,539.0,170.0,-511.0,10941.0,1688.0,195.0,8.0,star
2.7,-5.1,6.99,0.54,-1.02,539.0,271.0,-511.0,10941.0,1388.0,191.0,7.0,star
3.7,-5.1,6.99,0.74,-1.02,539.0,371.0,-511.0,10941.0,910.0,152.0,5.0,star
4.7,-5.1,6.99,0.94,-1.02,539.0,471.0,-511.0,10941.0,671.0,129.0,5.0,star
5.7,-5.1,6.99,1.14,-1.02,539.0,571.0,-511.0,10941.0,497.0,106.0,4.0,star
6.7,-5.1,6.99,1.34,-1.02,539.0,671.0,-511.0,10941.0,243.0,84.0,2.0,star
7.7,-5.1,6.99,1.54,-1.02,539.0,772.0,-511.0,10941.0,213.0,64.0,3.0,star
8.7,-5.1,6.99,1.74,-1.02,539.0,872.0,-511.0,10941.0,132.0,57.0,2.0,star
9.7,-5.1,6.99,1.94,-1.02,539.0,972.0,-511.0,10941.0,160.0,53.0,2.0,star
10.7,-5.1,6.99,2.14,-1.02,539.0,1072.0,-511.0,10941.0,118.0,42.0,2.0,star
11.7,-5.1,6.99,2.34,-1.02,539.0,1172.0,-511.0,10941.0,96.0,39.0,2.0,star
14.7,-5.1,6.99,2.94,-1.02,539.0,1473.0,-511.0,10941.0,112.0,25.0,4.0,star
15.7,-5.1,6.99,3.14,-1.02,539.0,1573.0,-511.0,10941.0,81.0,21.0,3.0,star
16.7,-5.1,6.99,3.34,-1.02,539.0,1673.0,-511.0,10941.0,56.0,18.0,3.0,star
-9.3,-4.1,6.99,-1.86,-0.82,539.0,-932.0,-411.0,10941.0,155.0,48.0,3.0,star
-6.3,-4.1,6.99,-1.26,-0.82,539.0,-631.0,-411.0,10941.0,428.0,90.0,4.0,star
-5.3,-4.1,6.99,-1.06,-0.82,539.0,-531.0,-411.0,10941.0,651.0,110.0,5.0,star
-4.3,-4.1,6.99,-0.86,-0.82,539.0,-431.0,-411.0,10941.0,1025.0,153.0,6.0,star
-3.3,-4.1,6.99,-0.66,-0.82,539.0,-331.0,-411.0,10941.0,1363.0,185.0,7.0,star
-0.3,-4.1,6.99,-0.06,-0.82,539.0,-30.0,-411.0,10941.0,2790.0,354.0,7.0,star
0.7,-4.1,6.99,0.14,-0.82,539.0,70.0,-411.0,10941.0,3001.0,352.0,8.0,star
3.7,-4.1,6.99,0.74,-0.82,539.0,371.0,-411.0,10941.0,1448.0,203.0,7.0,star
4.7,-4.1,6.99,0.94,-0.82,539.0,471.0,-411.0,10941.0,882.0,161.0,5.0,star
5.7,-4.1,6.99,1.14,-0.82,539.0,571.0,-411.0,10941.0,643.0,126.0,5.0,star
6.7,-4.1,6.99,1.34,-0.82,539.0,671.0,-411.0,10941.0,426.0,91.0,4.0,star
10.7,-4.1,6.99,2.14,-0.82,539.0,1072.0,-411.0,10941.0,181.0,40.0,4.0,star
15.7,-4.1,6.99,3.14,-0.82,539.0,1573.0,-411.0,10941.0,77.0,19.0,4.0,star
-11.3,-3.1,6.99,-2.26,-0.62,539.0,-1132.0,-311.0,10941.0,88.0,33.0,2.0,star
-10.3,-3.1,6.99,-2.06,-0.62,539.0,-1032.0,-311.0,10941.0,101.0,39.0,2.0,star
-9.3,-3.1,6.99,-1.86,-0.62,539.0,-932.0,-311.0,10941.0,157.0,47.0,3.0,star
-6.3,-3.1,6.99,-1.26,-0.62,539.0,-631.0,-311.0,10941.0,582.0,106.0,5.0,star
-5.3,-3.1,6.99,-1.06,-0.62,539.0,-531.0,-311.0,10941.0,960.0,136.0,7.0,star
-4.3,-3.1,6.99,-0.86,-0.62,539.0,-431.0,-311.0,10941.0,1548.0,190.0,8.0,star
-3.3,-3.1,6.99,-0.66,-0.62,539.0,-331.0,-311.0,10941.0,2431.0,250.0,9.0,star
-0.3,-3.1,6.99,-0.06,-0.62,539.0,-30.0,-311.0,10941.0,4318.0,501.0,8.0,star
0.7,-3.1,6.99,0.14,-0.62,539.0,70.0,-311.0,10941.0,4670.0,515.0,9.0,star
3.7,-3.1,6.99,0.74,-0.62,539.0,371.0,-311.0,10941.0,2351.0,258.0,9.0,star
4.7,-3.1,6.99,0.94,-0.62,539.0,471.0,-311.0,10941.0,1260.0,195.0,6.0,star
5.7,-3.1,6.99,1.14,-0.62,539.0,571.0,-311.0,10941.0,972.0,142.0,6.0,star
6.7,-3.1,6.99,1.34,-0.62,539.0,671.0,-311.0,10941.0,581.0,101.0,5.0,star
9.7,-3.1,6.99,1.94,-0.62,539.0,972.0,-311.0,10941.0,137.0,55.0,2.0,star
-12.3,-2.1,6.99,-2.46,-0.42,539.0,-1232.0,-210.0,10941.0,86.0,32.0,2.0,star
-11.3,-2.1,6.99,-2.26,-0.42,539.0,-1132.0,-210.0,10941.0,130.0,34.0,3.0,star
-10.3,-2.1,6.99,-2.06,-0.42,539.0,-1032.0,-210.0,10941.0,148.0,43.0,3.0,star
-9.3,-2.1,6.99,-1.86,-0.42,539.0,-932.0,-210.0,10941.0,200.0,52.0,3.0,star
-8.3,-2.1,6.99,-1.66,-0.42,539.0,-832.0,-210.0,10941.0,286.0,70.0,4.0,star
-7.3,-2.1,6.99,-1.46,-0.42,539.0,-731.0,-210.0,10941.0,401.0,88.0,4.0,star
-6.3,-2.1,6.99,-1.26,-0.42,539.0,-631.0,-210.0,10941.0,613.0,124.0,4.0,star
-5.3,-2.1,6.99,-1.06,-0.42,539.0,-531.0,-210.0,10941.0,1066.0,164.0,6.0,star
-4.3,-2.1,6.99,-0.86,-0.42,539.0,-431.0,-210.0,10941.0,1816.0,242.0,7.0,star
-3.3,-2.1,6.99,-0.66,-0.42,539.0,-331.0,-210.0,10941.0,3075.0,344.0,8.0,star
-2.3,-2.1,6.99,-0.46,-0.42,539.0,-230.0,-210.0,10941.0,4881.0,511.0,9.0,star
-1.3,-2.1,6.99,-0.26,-0.42,539.0,-130.0,-210.0,10941.0,7006.0,753.0,9.0,star
-0.3,-2.1,6.99,-0.06,-0.42,539.0,-30.0,-210.0,10941.0,7413.0,783.0,9.0,star
0.7,-2.1,6.99,0.14,-0.42,539.0,70.0,-210.0,10941.0,7437.0,795.0,9.0,star
1.7,-2.1,6.99,0.34,-0.42,539.0,170.0,-210.0,10941.0,5963.0,630.0,9.0,star
2.7,-2.1,6.99,0.54,-0.42,539.0,271.0,-210.0,10941.0,4577.0,519.0,8.0,star
3.7,-2.1,6.99,0.74,-0.42,539.0,371.0,-210.0,10941.0,3046.0,343.0,8.0,star
4.7,-2.1,6.99,0.94,-0.42,539.0,471.0,-210.0,10941.0,1483.0,247.0,6.0,star
5.7,-2.1,6.99,1.14,-0.42,539.0,571.0,-210.0,10941.0,1306.0,175.0,7.0,star
6.7,-2.1,6.99,1.34,-0.42,539.0,671.0,-210.0,10941.0,753.0,122.0,6.0,star
7.7,-2.1,6.99,1.54,-0.42,539.0,772.0,-210.0,10941.0,497.0,89.0,5.0,star
8.7,-2.1,6.99,1.74,-0.42,539.0,872.0,-210.0,10941.0,297.0,74.0,4.0,star
9.7,-2.1,6.99,1.94,-0.42,539.0,972.0,-210.0,10941.0,158.0,62.0,2.0,star
10.7,-2.1,6.99,2.14,-0.42,539.0,1072.0,-210.0,10941.0,121.0,49.0,2.0,star
-12.3,-1.1,6.99,-2.46,-0.22,539.0,-1232.0,-110.0,10941.0,75.0,32.0,2.0,star
-11.3,-1.1,6.99,-2.26,-0.22,539.0,-1132.0,-110.0,10941.0,91.0,37.0,2.0,star
-10.3,-1.1,6.99,-2.06,-0.22,539.0,-1032.0,-110.0,10941.0,157.0,45.0,3.0,star
-9.3,-1.1,6.99,-1.86,-0.22,539.0,-932.0,-110.0,10941.0,171.0,55.0,3.0,star
-8.3,-1.1,6.99,-1.66,-0.22,539.0,-832.0,-110.0,10941.0,253.0,73.0,3.0,star
-7.3,-1.1,6.99,-1.46,-0.22,539.0,-731.0,-110.0,10941.0,383.0,91.0,4.0,star
-6.3,-1.1,6.99,-1.26,-0.22,539.0,-631.0,-110.0,10941.0,737.0,125.0,5.0,star
-5.3,-1.1,6.99,-1.06,-0.22,539.0,-531.0,-110.0,10941.0,1413.0,171.0,8.0,star
-4.3,-1.1,6.99,-0.86,-0.22,539.0,-431.0,-110.0,10941.0,2473.0,250.0,9.0,star
-3.3,-1.1,6.99,-0.66,-0.22,539.0,-331.0,-110.0,10941.0,3672.0,356.0,10.0,star
-2.3,-1.1,6.99,-0.46,-0.22,539.0,-230.0,-110.0,10941.0,5845.0,548.0,10.0,star
-1.3,-1.1,6.99,-0.26,-0.22,539.0,-130.0,-110.0,10941.0,7811.0,816.0,9.0,star
-0.3,-1.1,6.99,-0.06,-0.22,539.0,-30.0,-110.0,10941.0,8797.0,852.0,10.0,star
0.7,-1.1,6.99,0.14,-0.22,539.0,70.0,-110.0,10941.0,7866.0,844.0,9.0,star
1.7,-1.1,6.99,0.34,-0.22,539.0,170.0,-110.0,10941.0,6672.0,660.0,10.0,star
2.7,-1.1,6.99,0.54,-0.22,539.0,271.0,-110.0,10941.0,5161.0,549.0,9.0,star
3.7,-1.1,6.99,0.74,-0.22,539.0,371.0,-110.0,10941.0,3108.0,355.0,8.0,star
4.7,-1.1,6.99,0.94,-0.22,539.0,471.0,-110.0,10941.0,2005.0,263.0,7.0,star
5.7,-1.1,6.99,1.14,-0.22,539.0,571.0,-110.0,10941.0,1200.0,175.0,6.0,star
6.7,-1.1,6.99,1.34,-0.22,539.0,671.0,-110.0,10941.0,726.0,123.0,5.0,star
7.7,-1.1,6.99,1.54,-0.22,539.0,772.0,-110.0,10941.0,462.0,91.0,5.0,star
8.7,-1.1,6.99,1.74,-0.22,539.0,872.0,-110.0,10941.0,226.0,73.0,3.0,star
9.7,-1.1,6.99,1.94,-0.22,539.0,972.0,-110.0,10941.0,253.0,63.0,4.0,star
10.7,-1.1,6.99,2.14,-0.22,539.0,1072.0,-110.0,10941.0,121.0,48.0,2.0,star
11.7,-1.1,6.99,2.34,-0.22,539.0,1172.0,-110.0,10941.0,126.0,42.0,2.0,star
12.7,-1.1,6.99,2.54,-0.22,539.0,1273.0,-110.0,10941.0,82.0,33.0,2.0,star
13.7,-1.1,6.99,2.74,-0.22,539.0,1373.0,-110.0,10941.0,127.0,30.0,4.0,star
14.7,-1.1,6.99,2.94,-0.22,539.0,1473.0,-110.0,10941.0,76.0,28.0,2.0,star
-11.3,-0.1,6.99,-2.26,-0.02,539.0,-1132.0,-10.0,10941.0,75.0,37.0,2.0,star
-10.3,-0.1,6.99,-2.06,-0.02,539.0,-1032.0,-10.0,10941.0,145.0,44.0,3.0,star
-9.3,-0.1,6.99,-1.86,-0.02,539.0,-932.0,-10.0,10941.0,230.0,54.0,4.0,star
-8.3,-0.1,6.99,-1.66,-0.02,539.0,-832.0,-10.0,10941.0,213.0,65.0,3.0,star
-7.3,-0.1,6.99,-1.46,-0.02,539.0,-731.0,-10.0,10941.0,477.0,79.0,5.0,star
-6.3,-0.1,6.99,-1.26,-0.02,539.0,-631.0,-10.0,10941.0,700.0,113.0,6.0,star
-5.3,-0.1,6.99,-1.06,-0.02,539.0,-531.0,-10.0,10941.0,1423.0,160.0,8.0,star
-4.3,-0.1,6.99,-0.86,-0.02,539.0,-431.0,-10.0,10941.0,2371.0,235.0,10.0,star
-3.3,-0.1,6.99,-0.66,-0.02,539.0,-331.0,-10.0,10941.0,3637.0,338.0,10.0,star
-2.3,-0.1,6.99,-0.46,-0.02,539.0,-230.0,-10.0,10941.0,6171.0,533.0,11.0,star
-1.3,-0.1,6.99,-0.26,-0.02,539.0,-130.0,-10.0,10941.0,8447.0,797.0,10.0,star
-0.3,-0.1,6.99,-0.06,-0.02,539.0,-30.0,-10.0,10941.0,9251.0,818.0,11.0,star
0.7,-0.1,6.99,0.14,-0.02,539.0,70.0,-10.0,10941.0,8015.0,793.0,10.0,star
1.7,-0.1,6.99,0.34,-0.02,539.0,170.0,-10.0,10941.0,7110.0,612.0,11.0,star
2.7,-0.1,6.99,0.54,-0.02,539.0,271.0,-10.0,10941.0,5252.0,522.0,10.0,star
3.7,-0.1,6.99,0.74,-0.02,539.0,371.0,-10.0,10941.0,3272.0,343.0,9.0,star
4.7,-0.1,6.99,0.94,-0.02,539.0,471.0,-10.0,10941.0,1966.0,255.0,7.0,star
5.7,-0.1,6.99,1.14,-0.02,539.0,571.0,-10.0,10941.0,1170.0,165.0,7.0,star
6.7,-0.1,6.99,1.34,-0.02,539.0,671.0,-10.0,10941.0,732.0,114.0,6.0,star
7.7,-0.1,6.99,1.54,-0.02,539.0,772.0,-10.0,10941.0,455.0,83.0,5.0,star
8.7,-0.1,6.99,1.74,-0.02,539.0,872.0,-10.0,10941.0,358.0,69.0,5.0,star
9.7,-0.1,6.99,1.94,-0.02,539.0,972.0,-10.0,10941.0,211.0,58.0,3.0,star
10.7,-0.1,6.99,2.14,-0.02,539.0,1072.0,-10.0,10941.0,133.0,44.0,2.0,star
11.7,-0.1,6.99,2.34,-0.02,539.0,1172.0,-10.0,10941.0,133.0,39.0,3.0,star
12.7,-0.1,6.99,2.54,-0.02,539.0,1273.0,-10.0,10941.0,77.0,30.0,2.0,star
-11.3,0.9,6.99,-2.26,0.18,539.0,-1132.0,90.0,10941.0,88.0,36.0,2.0,star
-10.3,0.9,6.99,-2.06,0.18,539.0,-1032.0,90.0,10941.0,127.0,43.0,2.0,star
-9.3,0.9,6.99,-1.86,0.18,539.0,-932.0,90.0,10941.0,218.0,54.0,4.0,star
-6.3,0.9,6.99,-1.26,0.18,539.0,-631.0,90.0,10941.0,703.0,117.0,5.0,star
-5.3,0.9,6.99,-1.06,0.18,539.0,-531.0,90.0,10941.0,1341.0,166.0,8.0,star
-4.3,0.9,6.99,-0.86,0.18,539.0,-431.0,90.0,10941.0,1960.0,236.0,8.0,star
-3.3,0.9,6.99,-0.66,0.18,539.0,-331.0,90.0,10941.0,3396.0,333.0,10.0,star
-0.3,0.9,6.99,-0.06,0.18,539.0,-30.0,90.0,10941.0,8475.0,744.0,11.0,star
0.7,0.9,6.99,0.14,0.18,539.0,70.0,90.0,10941.0,6627.0,701.0,9.0,star
3.7,0.9,6.99,0.74,0.18,539.0,371.0,90.0,10941.0,2837.0,313.0,9.0,star
4.7,0.9,6.99,0.94,0.18,539.0,471.0,90.0,10941.0,1631.0,240.0,6.0,star
5.7,0.9,6.99,1.14,0.18,539.0,571.0,90.0,10941.0,1145.0,158.0,7.0,star
6.7,0.9,6.99,1.34,0.18,539.0,671.0,90.0,10941.0,622.0,108.0,5.0,star
9.7,0.9,6.99,1.94,0.18,539.0,972.0,90.0,10941.0,113.0,56.0,2.0,star
10.7,0.9,6.99,2.14,0.18,539.0,1072.0,90.0,10941.0,183.0,45.0,4.0,star
11.7,0.9,6.99,2.34,0.18,539.0,1172.0,90.0,10941.0,127.0,39.0,3.0,star
12.7,0.9,6.99,2.54,0.18,539.0,1273.0,90.0,10941.0,132.0,31.0,4.0,star
13.7,0.9,6.99,2.74,0.18,539.0,1373.0,90.0,10941.0,90.0,28.0,3.0,star
-9.3,1.9,6.99,-1.86,0.38,539.0,-932.0,190.0,10941.0,216.0,53.0,4.0,star
-6.3,1.9,6.99,-1.26,0.38,539.0,-631.0,190.0,10941.0,762.0,123.0,6.0,star
-5.3,1.9,6.99,-1.06,0.38,539.0,-531.0,190.0,10941.0,1171.0,162.0,7.0,star
-4.3,1.9,6.99,-0.86,0.38,539.0,-431.0,190.0,10941.0,1697.0,222.0,7.0,star
-3.3,1.9,6.99,-0.66,0.38,539.0,-331.0,190.0,10941.0,2705.0,296.0,9.0,star
-0.3,1.9,6.99,-0.06,0.38,539.0,-30.0,190.0,10941.0,5300.0,559.0,9.0,star
0.7,1.9,6.99,0.14,0.38,539.0,70.0,190.0,10941.0,4270.0,528.0,8.0,star
3.7,1.9,6.99,0.74,0.38,539.0,371.0,190.0,10941.0,2376.0,260.0,9.0,star
4.7,1.9,6.99,0.94,0.38,539.0,471.0,190.0,10941.0,1515.0,208.0,7.0,star
5.7,1.9,6.99,1.14,0.38,539.0,571.0,190.0,10941.0,916.0,139.0,6.0,star
6.7,1.9,6.99,1.34,0.38,539.0,671.0,190.0,10941.0,618.0,102.0,6.0,star
9.7,1.9,6.99,1.94,0.38,539.0,972.0,190.0,10941.0,148.0,56.0,2.0,star
-10.3,2.9,6.99,-2.06,0.58,539.0,-1032.0,291.0,10941.0,132.0,46.0,2.0,star
-9.3,2.9,6.99,-1.86,0.58,539.0,-932.0,291.0,10941.0,152.0,53.0,2.0,star
-8.3,2.9,6.99,-1.66,0.58,539.0,-832.0,291.0,10941.0,348.0,71.0,4.0,star
-7.3,2.9,6.99,-1.46,0.58,539.0,-731.0,291.0,10941.0,376.0,87.0,4.0,star
-6.3,2.9,6.99,-1.26,0.58,539.0,-631.0,291.0,10941.0,601.0,120.0,5.0,star
-5.3,2.9,6.99,-1.06,0.58,539.0,-531.0,291.0,10941.0,716.0,160.0,4.0,star
-4.3,2.9,6.99,-0.86,0.58,539.0,-431.0,291.0,10941.0,1163.0,211.0,5.0,star
-3.3,2.9,6.99,-0.66,0.58,539.0,-331.0,291.0,10941.0,1826.0,270.0,6.0,star
-2.3,2.9,6.99,-0.46,0.58,539.0,-230.0,291.0,10941.0,2120.0,346.0,6.0,star
-1.3,2.9,6.99,-0.26,0.58,539.0,-130.0,291.0,10941.0,3113.0,430.0,7.0,star
-0.3,2.9,6.99,-0.06,0.58,539.0,-30.0,291.0,10941.0,3456.0,450.0,7.0,star
0.7,2.9,6.99,0.14,0.58,539.0,70.0,291.0,10941.0,3041.0,442.0,6.0,star
1.7,2.9,6.99,0.34,0.58,539.0,170.0,291.0,10941.0,2673.0,364.0,7.0,star
2.7,2.9,6.99,0.54,0.58,539.0,271.0,291.0,10941.0,2042.0,311.0,6.0,star
3.7,2.9,6.99,0.74,0.58,539.0,371.0,291.0,10941.0,1603.0,235.0,6.0,star
4.7,2.9,6.99,0.94,0.58,539.0,471.0,291.0,10941.0,1100.0,194.0,5.0,star
5.7,2.9,6.99,1.14,0.58,539.0,571.0,291.0,10941.0,626.0,137.0,4.0,star
6.7,2.9,6.99,1.34,0.58,539.0,671.0,291.0,10941.0,413.0,104.0,3.0,star
7.7,2.9,6.99,1.54,0.58,539.0,772.0,291.0,10941.0,248.0,80.0,3.0,star
9.7,2.9,6.99,1.94,0.58,539.0,972.0,291.0,10941.0,163.0,58.0,2.0,star
10.7,2.9,6.99,2.14,0.58,539.0,1072.0,291.0,10941.0,97.0,45.0,2.0,star
12.7,2.9,6.99,2.54,0.58,539.0,1273.0,291.0,10941.0,95.0,31.0,2.0,star
14.7,2.9,6.99,2.94,0.58,539.0,1473.0,291.0,10941.0,92.0,25.0,3.0,star
-9.3,3.9,6.99,-1.86,0.78,539.0,-932.0,391.0,10941.0,126.0,51.0,2.0,star
-6.3,3.9,6.99,-1.26,0.78,539.0,-631.0,391.0,10941.0,243.0,93.0,2.0,star
-5.3,3.9,6.99,-1.06,0.78,539.0,-531.0,391.0,10941.0,563.0,118.0,4.0,star
-4.3,3.9,6.99,-0.86,0.78,539.0,-431.0,391.0,10941.0,835.0,146.0,5.0,star
-3.3,3.9,6.99,-0.66,0.78,539.0,-331.0,391.0,10941.0,1181.0,174.0,6.0,star
-0.3,3.9,6.99,-0.06,0.78,539.0,-30.0,391.0,10941.0,1993.0,260.0,7.0,star
0.7,3.9,6.99,0.14,0.78,539.0,70.0,391.0,10941.0,1695.0,255.0,6.0,star
3.7,3.9,6.99,0.74,0.78,539.0,371.0,391.0,10941.0,832.0,163.0,5.0,star
4.7,3.9,6.99,0.94,0.78,539.0,471.0,391.0,10941.0,767.0,145.0,5.0,star
5.7,3.9,6.99,1.14,0.78,539.0,571.0,391.0,10941.0,541.0,107.0,5.0,star
6.7,3.9,6.99,1.34,0.78,539.0,671.0,391.0,10941.0,352.0,84.0,4.0,star
9.7,3.9,6.99,1.94,0.78,539.0,972.0,391.0,10941.0,167.0,52.0,3.0,star
-6.3,4.9,6.99,-1.26,0.98,539.0,-631.0,491.0,10941.0,310.0,77.0,3.0,star
-4.3,4.9,6.99,-0.86,0.98,539.0,-431.0,491.0,10941.0,657.0,121.0,5.0,star
-3.3,4.9,6.99,-0.66,0.98,539.0,-331.0,491.0,10941.0,757.0,137.0,5.0,star
-0.3,4.9,6.99,-0.06,0.98,539.0,-30.0,491.0,10941.0,1118.0,185.0,6.0,star
0.7,4.9,6.99,0.14,0.98,539.0,70.0,491.0,10941.0,1300.0,188.0,6.0,star
3.7,4.9,6.99,0.74,0.98,539.0,371.0,491.0,10941.0,650.0,135.0,4.0,star
4.7,4.9,6.99,0.94,0.98,539.0,471.0,491.0,10941.0,383.0,123.0,3.0,star
6.7,4.9,6.99,1.34,0.98,539.0,671.0,491.0,10941.0,333.0,79.0,4.0,star
-9.3,5.9,6.99,-1.86,1.18,539.0,-932.0,591.0,10941.0,118.0,43.0,2.0,star
-7.3,5.9,6.99,-1.46,1.18,539.0,-731.0,591.0,10941.0,213.0,59.0,3.0,star
-6.3,5.9,6.99,-1.26,1.18,539.0,-631.0,591.0,10941.0,176.0,71.0,2.0,star
-5.3,5.9,6.99,-1.06,1.18,539.0,-531.0,591.0,10941.0,162.0,79.0,2.0,star
-4.3,5.9,6.99,-0.86,1.18,539.0,-431.0,591.0,10941.0,406.0,94.0,4.0,star
-3.3,5.9,6.99,-0.66,1.18,539.0,-331.0,591.0,10941.0,473.0,100.0,4.0,star
-2.3,5.9,6.99,-0.46,1.18,539.0,-230.0,591.0,10941.0,530.0,112.0,4.0,star
-1.3,5.9,6.99,-0.26,1.18,539.0,-130.0,591.0,10941.0,550.0,127.0,4.0,star
-0.3,5.9,6.99,-0.06,1.18,539.0,-30.0,591.0,10941.0,613.0,129.0,4.0,star
0.7,5.9,6.99,0.14,1.18,539.0,70.0,591.0,10941.0,596.0,130.0,4.0,star
1.7,5.9,6.99,0.34,1.18,539.0,170.0,591.0,10941.0,552.0,117.0,4.0,star
2.7,5.9,6.99,0.54,1.18,539.0,271.0,591.0,10941.0,612.0,111.0,5.0,star
3.7,5.9,6.99,0.74,1.18,539.0,371.0,591.0,10941.0,483.0,101.0,4.0,star
4.7,5.9,6.99,0.94,1.18,539.0,471.0,591.0,10941.0,338.0,94.0,3.0,star
5.7,5.9,6.99,1.14,1.18,539.0,571.0,591.0,10941.0,256.0,77.0,3.0,star
6.7,5.9,6.99,1.34,1.18,539.0,671.0,591.0,10941.0,178.0,63.0,2.0,star
7.7,5.9,6.99,1.54,1.18,539.0,772.0,591.0,10941.0,238.0,54.0,4.0,star
-6.3,6.9,6.99,-1.26,1.38,539.0,-631.0,691.0,10941.0,153.0,57.0,2.0,star
-5.3,6.9,6.99,-1.06,1.38,539.0,-531.0,691.0,10941.0,217.0,68.0,3.0,star
-4.3,6.9,6.99,-0.86,1.38,539.0,-431.0,691.0,10941.0,261.0,74.0,3.0,star
-3.3,6.9,6.99,-0.66,1.38,539.0,-331.0,691.0,10941.0,221.0,77.0,2.0,star
-2.3,6.9,6.99,-0.46,1.38,539.0,-230.0,691.0,10941.0,375.0,87.0,4.0,star
-1.3,6.9,6.99,-0.26,1.38,539.0,-130.0,691.0,10941.0,346.0,95.0,3.0,star
-0.3,6.9,6.99,-0.06,1.38,539.0,-30.0,691.0,10941.0,421.0,97.0,4.0,star
0.7,6.9,6.99,0.14,1.38,539.0,70.0,691.0,10941.0,392.0,98.0,4.0,star
1.7,6.9,6.99,0.34,1.38,539.0,170.0,691.0,10941.0,211.0,89.0,2.0,star
2.7,6.9,6.99,0.54,1.38,539.0,271.0,691.0,10941.0,292.0,87.0,3.0,star
3.7,6.9,6.99,0.74,1.38,539.0,371.0,691.0,10941.0,210.0,82.0,2.0,star
4.7,6.9,6.99,0.94,1.38,539.0,471.0,691.0,10941.0,201.0,77.0,2.0,star
5.7,6.9,6.99,1.14,1.38,539.0,571.0,691.0,10941.0,202.0,65.0,3.0,star
6.7,6.9,6.99,1.34,1.38,539.0,671.0,691.0,10941.0,153.0,55.0,2.0,star
9.7,6.9,6.99,1.94,1.38,539.0,972.0,691.0,10941.0,93.0,40.0,2.0,star
10.7,6.9,6.99,2.14,1.38,539.0,1072.0,691.0,10941.0,78.0,34.0,2.0,star
11.7,6.9,6.99,2.34,1.38,539.0,1172.0,691.0,10941.0,85.0,33.0,2.0,star
-7.3,7.9,6.99,-1.46,1.58,539.0,-731.0,792.0,10941.0,101.0,40.0,2.0,star
-5.3,7.9,6.99,-1.06,1.58,539.0,-531.0,792.0,10941.0,121.0,48.0,2.0,star
-4.3,7.9,6.99,-0.86,1.58,539.0,-431.0,792.0,10941.0,203.0,51.0,3.0,star
